track_id,track_name,artist,genre,community_id,genius_title,genius_artist,language,lyrics
4bMLBGnjAGVFpjAfIkD0UY,Believers,Alan Walker,house,2,Believers,Alan Walker,en,"They said I needed something in my life
Said I was doing dumb shit all the time
'Cause broken dreams won't pay your bills at all
I heard it was the wrong things I get right
I blame it on the monsters in my mind
With stories from outside these prison walls

'Cause even if we're hopeless
And we know that this will hurt
Tomorrow is just a word
And they can't control

Believers
Let's raise a toast, enjoy the show
We are believers
So incomplete, yet all we need
Believers
Let's raise a toast, enjoy the show

I said I wouldn't run but I'm terrified
Headed for the sun but I'm scared of heights
So you and me go falling through the dark
You told me be someone that I like
Instead of being someone in their eyes
Your battle scars make you look like a star

'Cause even if we're hopeless
And we know that this will hurt
Tomorrow is just a word
And they can't control

Believers
Let's raise a toast, enjoy the show
We are believers
So incomplete, yet all we need
We are believers
Let's raise a toast, enjoy the show

Want you to know that (Believer)
They can't control it (Believer)
Want you to know that (Believer)
They can't control it (They can't)
Want you to know that (Believer)
They can't control it (Believer)
Want you to know that (Believer)
They can't control it
No, they can't control"
3rrPkyHJKxL5s4H5xUlP5H,Let's Go Home Together,Ella Henderson,house,2,Let’s Go Home Together,Ella Henderson,en,"I'd never have given you a second look
But I like the way you don't give a damn
You seem like someone I could pick a fight with
And dance all night with
Maybe you'll like me the way I am

And even though you got bad tattoos and smell like booze
I'm into you
Even though you got an attitude
Baby, I'm in love

I've said a little too much
I'm a little bit drunk
Feels like I know you so well
You could be everything that I've been missing
I'm coming out of my shell
And I never do that
How did you do that?
It's like I've known you my whole life
So what, we're a littlе drunk
Let's go home togethеr (Yeah, yeah)
Let's go home together

I'm never that good in a crowded room, hmm
But everything stopped when I just saw you
You seem like someone I could be myself with, no defenses
Maybe you like me the way I am, hmm

Even though you talk way too fast
I can't stop looking at your eyes
Heads turn every time you laugh
Baby, I'm in love

I've said a little too much
I'm a little bit drunk
Feels like I know you so well
You could be everything that I've been missing
I'm coming out of my shell
And I never do that
How did you do that?
It's like I've known you my whole life
So what, we're a little drunk
Let's go home together (Yeah)
Let's go home together

I'm a little drunk
Need a little love (Aah)
You could be everything, that I've been missing
You could be everything to me
I'm a little drunk
Need a little love (Hmm, yeah)
Could be everything, that I've been missing
Baby, I'm in love (Love)

I've said a little too much
I'm a little bit drunk
Feels like I know you so well
You could be everything that I've been missing
I'm coming out of my shell
I never do that
How did you do that?
It's like I've known you my whole life
So what, we're a little drunk
Let's go home together (Ohh)
Let's go home together (Hmm)

I'd have never given you a second look
But I like the way you don't give a—"
7bRu6qrKsJlwbxf04aZiTT,1 Day 2 Nights,HRVY,house,2,1 Day 2 Nights,HRVY,en,"I just wanna go dum dada dum all night
Wanna watch you go dum dum dada dum all night

When I saw you, that was it
I was all in before the kiss
Like a comet, what it is
No, I'm not prepared for this

Baby, please
Don't say that I'm drunk on a dream
Oh-oh, ooh-woah

It's been one day and two nights, I don't wanna go home
Now it's too late for goodbyes, you're the one that I want
And in the dark, you're my highlight
Even though it's been one day and only two nights

I just wanna go dum dada dum all night
Wanna watch you go dum dum dada dum all night
Love it when we go dum dada dum all night
Even though it's been one day and only two nights

Like a summer in the sky
Yeah, you look like paradise
What's your number, what's the vibe?
Can we just lose track of time?

Baby, please
Don't say that I'm drunk on a dream
Ooh ah

It's been onе day and two nights, I don't wanna go home
Now it's too late for goodbyes, you'rе the one that I want
And in the dark, you're my highlight
Even though it's been one day and only two nights

I just wanna go dum dada dum all night
Wanna watch you go dum dum dada dum all night
Love it when we go dum dada dum all night
Even though it's been one day and only two nights

I just wanna go dum dada dum all night
Wanna watch you go dum dum dada dum all night
I just wanna go dum dada dum all night
Wanna watch you go dum dum dada dum all night

It's been one day and two nights, I don't wanna go home
Now it's too late for goodbyes, you're the one that I want
And in the dark, you're my highlight
Even though it's been one day and only two nights

I just wanna go dum dada dum all night"
71Om1XpFNVscs2mtgwL8Hi,Bad Behaviour,Mabel,house,2,Bad Behaviour,Mabel,en,"Na-na, na-na-na, na-na, na-na-na
Na-na, na-na-na, na-na, na-na-na
With my bad behaviour
Na-na, na-na-na, na-na, na-na-na
Na-na, na-na-na, na-na

Don't get me faded, don't play my favorite
If you don't wanna see me acting like a fool
If you can't keep up with my bad behaviour
You can't contain me
Every time I'm up, I run around you
You know you can't keep up

They ask if it's my birthday
Say, ""What we celebrating""
Everybody dance around me, dance around me, mmm
The whole room looking my way
'Cause the afterparty's my place
I got 'em all around me, all around me, mmm

Don't wait, not a minute
We here, no limit, no pressure, baby
Can't dip, now we in it
It's gonna be a good one
Never no pressure, baby
I was unruly when you met me
You just have to accept it
And if you can't handle it

Don't get me faded, don't play my favorite
If you don't wanna see me acting like a fool
If you can't keep up with my bad behaviour
You can't contain me
Every time I'm up, I run around you
You know you can't keep up with my bad behaviour

Na-na, na-na-na, na-na, na-na-na
Na-na, na-na-na, na-na, na-na-na
With my bad behaviour
Na-na, na-na-na, na-na, na-na-na
Na-na, na-na-na, na-na, na-na-na
With my bad behaviour

On you, all the drinks are on you (On you)
You know how I like to (Like to)
So dance around me, dance around me
Don't need a real occasion (Oh)
'Cause if there isn't, then I'll make one (Oh)
Don't you know about me, know about me? (Mmm)

Don't wait (Don't wait), not a minute (No, no)
We here, no limit, no pressure, baby
Can't dip (No, no), now we in it (No, no)
It's gonna be a good one
Never no pressure, baby
I was unruly when you met me
You just have to accept it
And if you can't handle it

Don't get me faded, don't play my favorite
If you don't wanna see me acting like a fool
If you can't keep up with my bad behaviour
You can't contain me
Every time I'm up, I run around you
You know you can't keep up with my bad behaviour

Na-na, na-na-na, na-na, na-na-na
Na-na, na-na-na, na-na, na-na-na
With my bad behaviour
Na-na, na-na-na, na-na, na-na-na
(Every time I'm up, I run around you)
Na-na, na-na-na, na-na, na-na-na
(You know you can't keep up with my bad behaviour)

No, I don't mean to tease you
But I'm not a people pleaser
No, I don't need a reason, not doing it for you
I'm just doing it for me, yeah
No, I don't mean to tease you
But I'm not a people pleaser
No, I don't need a reason, not doing it for you
I'm just doing it for me, yeah"
5RDlgzKoflASU4AC0C3Sv0,Before I Die,Scott Rill,house,2,Before I Die,Scott Rill,en,"What is this, love and war?
He know that I love him, got him fuckin' me raw
He know I ain't with it, never did it before
He got me all in my feelings
Now he got you all in yours
Ooh, it's like that
He ain't never leavin' or he comin' right back
I know that he need it 'cause shorty gon' bite back
And he don't want nobody else hittin' it like that

Before I die, I'm tryna fuck you, baby
Hopefully we don't have no babies
I don't even wanna go back home
Hopefully you don't leave on your own
Before I die, I'm tryna fuck you, baby
Hopefully we don't have no babies
I don't even wanna go back home
Hopefully you don't leave on your own

I just want him blessin' me
I don't want your bag, give your best to me
Shorty got the bread and the recipe
He already know it, why she testin' me?
I'm so fly, I rock Margiela
I won't die 'til I get better
Money and clout won't get me wetter
I need real love, I need hella

Before I die, I'm tryna fuck you, baby
Hopefully we don't have no babies
I don't even wanna go back home
Hopefully you don't leave on your own

I just want him blessin' me
I don't want your bag, give your best to me
Shorty got the bread and the recipe
He already know it, why she testin' me?
I'm so fly, I rock Margiela
I won't die 'til I get better
Money and clout won't get me wetter
I need real love, I need hella

(Before I die, I'm tryna fuck you, baby)
Hopefully we don't have no babies
I don't even wanna go back home
Hopefully you don't leave on your own
Before I die, I'm tryna fuck you, baby
Hopefully we don't have no babies
I don't even wanna go back home
Hopefully you don't leave on your own

I just want him blessin' me
I don't want your bag, give your best to me
Shorty got the bread and the recipe
He already know it, why she testin' me?
I'm so fly, I rock Margiela
I won't die 'til I get better
Money and clout won't get me wetter
I need real love, I need hella

Before I die, I'm tryna fuck you, baby"
5lWUeSYO61UYgNlFlqcwYl,Lighter (feat. KSI),Nathan Dawe,house,2,Lighter,Nathan Dawe,en,"I used to think I couldn't be without you, be without you
Now that you’re gone, I feel happy as hell (KSI, Nathan Dawe, ah)

When you said it was over
I knew I'd fallen too deep
You made my world feel perfect
Then pulled it from under my feet

I cried for a minute
For a while, I was tryin' to figure out what went wrong
Now I finally get it
And I see I don’t need you to be here, I'm movin' on

I used to think I couldn't be without you, be without you
Now that you're gone, I feel happy as hell
Weight off of me
I can breathe without you, breathe without you
Now that you're gone, I feel lighter
I used to think I couldn't be without you, be without you
Now that you're gone, I feel happy as hell
Weight off of me
I can breathe without you, breathe without you (Ayy, ayy)
Now that you’re gone, I feel lighter (Nathan)

I’m feelin' so good like a fat man with a peng ting (Yeah)
Feelin’ so high like a black Yao Ming (Ayy)
Call me Godzilla 'cause I got a big part (Uh)
Went through war, got a purple heart
Needed my space, time, recovery
Now man's ace, quick, summary
New discovery, losin' that weight
Post on the ’Gram 'cause I'm just bait
I'm way too slick with it (Woo), John Wick with it (Woo)
I'm takin' bare shots in a quick minute (Ayy)
More drinks with it, bare sick with it (Come on)
Still end up in a bed with a chick in it (Mad)
VVS1 on my chain, bust down
Been through a lot, now a man's got a crown (It's mad)
KSI verified, stay schemin', self-believin', you know I

I used to think I couldn't be without you, be without you
Now that you're gone, I feel happy as hell
Weight off of me
I can breathe without you, breathe without you
Now that you're gone, I feel lighter
I used to think I couldn't be without you, be without you
Now that you're gone, I feel happy as hell
Weight off of me
I can breathe without you, breathe without you
Now that you're gone, I feel lighter (Yeah, mm)

I cried for a minute
For a while, I was tryin' to figure out what went wrong
Now I finally get it
And I see, I don't need you to be here, I'm movin' on (Oh, no, oh)

I used to think I couldn't be without you, be without you
Now that you're gone, I feel happy as hell
Weight off of me
I can breathe without you, breathe without you
Now that you're gone, I feel lighter

(Gone) I feel lighter
(Gone) I feel lighter
(Gone) I feel lighter
(Gone) I feel lighter
(Gone) I feel lighter
(Gone) I feel lighter (Oh, no)
Now that you're gone, I feel lighter"
2r9hCNjupNy2C2g3r6SNz6,Strongest (Alan Walker Remix),Ina Wroldsen,house,2,Strongest,Ina Wroldsen,en,"You sit there with that look on your face like you won
Like nothing that I say is gonna change how you feel now
You sit there and you tell me you fell outta love
And we are in your way so you just gotta leave now
And we just need to understand your reasons
And you are gonna justify this treason
By telling me the promises that we sworn ain't enough

So now you gonna be another person?
And how do I explain this shit to our son?
How'd you tell a toddler about a girlfriend?
Daddy's gone

Well, I will be the strongest that he ever knew
And I will be there when he needs a love strong enough
Don't worry I will carry your share for us
No matter how bad the storm
I will be strongest that he ever knew
And we'll leave you alone

You sit there with your phone in your hands and you're hurt
You tell me that you feel like you lost me when he came
I'm sorry but I cannot connect with your words
'Cause right now what matters isn't yours but it is his name
And we just need to find another income
'Cause she wants you to help her with her own one
And you want me to tell me that what you've done is okay

So now you gonna be another father?
And I will be a different kind of mother?
And you'd tell a toddler 'bout step brothers?
Daddy's strayed

Well, I will be the strongest that he ever knew
And I will be there when he needs a love strong enough
Don't worry I will carry your share for us
No matter how bad the storm
I will be strongest that he ever knew
And we'll leave you alone

Let's talk about family
Let's talk about family
Let's talk of the ties and the lies
And the love that we had in this family
Let's talk about honesty
You know nothing about honesty
I'll let go of your hands and our plans
And the chance that we had with this family

Well, I will be the strongest that he ever knew
And I will be there when he needs a love strong enough
Don't worry I will carry your share for us
No matter how bad the storm
I will be strongest that he ever knew
And we'll leave you alone
Oh na na, we'll leave you alone"
01BC4Xj5tfsfV8DLDrma7q,Ciao Adios,Anne-Marie,house,2,Ciao Adios,Anne-Marie,en,"Yeah, yeah, yeah, yeah, yeah
Uh

Ask you once, ask you twice now
There's lipstick on your collar
You say she's just a friend now
Then why don't we call her?
So you wanna go home with someone
To do all the things you used to do to me
I swear, I know you do

Used to take me out, in your fancy car
And make out in the rain
And when I ring you up
Don't know where you are
'Til I hear her say your name
Used to sing along, when you played guitar
That's a distant memory
Hope she treats you better than you treated me, ha

I'm onto you, yeah, you
I'm not your number one
I saw you, with her
Kissing and having fun
If you're giving her all of your money and time
I'm not gonna sit here wasting mine on you, yeah, you
Ciao adios, I'm done, uh
Ciao adios, I'm done
Ciao adios, I'm done

After three, after four times
Why did I bother?
Tell me how many more times
Does it take to get smarter?
Don't need to deny the hurt and the lies
And all of the things you did to me
I swear, I know you did

Now you take her out, in your fancy car
And make out in the rain
And when she rings you up
She know where you are
But I know differently
Now she sings along, when you play guitar
Making brand new memories
Hope you treat her better than you treated me

I'm onto you, yeah, you
I'm not your number one (yeah)
I saw you, with her (with her)
Kissing and having fun
If you're giving her all of your money and time
I'm not gonna sit here wasting mine on you, yeah, you (yeah, yeah)
Ciao adios, I'm done (I'm done)
Ciao adios, I'm done (yeah, yeah, no, no, no, no)
Ciao adios, I'm done (I'm done)
If you're giving her all of your money and time
I'm not gonna sit here wasting mine on you, yeah, you (yeah, yeah)
Ciao adios, I'm done

And now you take her out, in your fancy car
And make out in the rain
And when she rings you up
She know where you are
But I know differently
Now she sings along, when you play guitar
Making brand new memories
Hope you treat her better than you treated me

I'm onto you, yeah, you
I'm not your number one
I saw you, with her (with her)
Kissing and having fun (having fun)
If you're giving her all of your money and time (money and time)
I'm not gonna sit here wasting mine on you, yeah, you (wasting mine)
Ciao adios, I'm done (I'm done)
Yeah, ciao adios, I'm done
(Uh, you get on with your life)
Ciao adios, I'm, I'm done
(I'll get on with my life)
If you're giving her all of your money and time
I'm not gonna sit here wasting mine on you, yeah, you
Ciao adios, I'm done"
2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Daft Punk,house,2,Get Lucky (Radio Edit),Daft Punk,en,"Like the legend of the phoenix, huh
All ends with beginnings
What keeps the planet spinning, uh-huh
The force from the beginning
Look

We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars

She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky

Wе're up all night to get lucky
We'rе up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

The present has no ribbon
Your gift keeps on giving
What is this I'm feeling?
If you wanna leave, I'm with it, uh-huh

We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars

She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky

We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get back together
We're up all night to get (Let's get funked again)
We're up all night to get (Funky)
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars

She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky

We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky"
2Xf4RoFpi7n06ppsGKbxiq,Stereo Love - Edit,Edward Maya,house,2,Stereo Love (Radio Edit),Edward Maya,en,"When you gonna stop breaking my heart?
I don't wanna be another one
Paying for the things I never done
Don't let go, don't let go to my love

Can I get to your soul? Can you get to my flow?
Can we promise we won't let go?
All the things that I need, all the things that you need
You can make it feel so real
'Cause you can't deny, you've blown my mind
When I touch your body, I feel I'm losing control
'Cause you can't deny, you've blown my mind
When I see you baby, I just don't wanna let go

When you gonna stop breaking my heart?
I don't wanna be another one
Paying for the things I never done
Don't let go, don't let go to my love

I came to see you, but I just might go overboard tonight
I came to see you, but I might go inside
I think I found the one that'll hold my heart
I wanna feel your heart, we're in love tonight

I can fix all those lies
Oh baby, baby, I run, but I'm running to you
You won't see me cry, I'm hiding inside
My heart is in pain, but I'm smiling for you
Oh baby, I'll try to make the things right
I need you more than air when I'm not with you
Please don't ask me why, just kiss me this time
My only dream is about you and I"
3vv9phIu6Y1vX3jcqaGz5Z,Roses,The Chainsmokers,house,2,Roses,The Chainsmokers,en,"Take it slow, but it's not typical
He already knows that my love is fire
His heart was a stone, but then his hands roam
I turned him to gold and took him higher

Well, I'll be your daydream, I'll be your favorite things
We could be beautiful
Get drunk on the good life, I'll take you to paradise
Say you'll never let me go

Deep in my bones, I can feel you
Take me back to a time only we knew, hideaway
We could waste the night with an old film
Smoke a little weed on my couch in the back room, hideaway
Say you'll never let me go
Say you'll never let me go

Ah, ah, ah
Ah, ah, ah
Ah, ah, ah
Say you'll never let me go

Say you'll never let me go
Say you'll never let me go
Ah, ah
Ah, ah
Say you'll never let me go

Deep in my bones, I can feel you
Take me back to a time only we knew, hideaway
We could waste the night with an old film
Smoke a little weed on my couch in the back room, hideaway
Say you'll never let me go
Say you'll never let me go

Ah, ah, ah
Ah, ah, ah
Ah, ah, ah
Say you'll never let me go

Ah, say you'll never let me go
Ah"
2ykXJ9QVwx9Li8nsW0h6b2,UP,INNA,house,2,Up,INNA,en,"Once upon a time, there was a girl who made a wish
To find herself a love and finally make a switch
Then you came around, you healed another stitch
And I'm glad about that, I can finally make the switch

And I know, yeah, I know
Many would like to be in my shoes
And I know, yeah, I know
With you, I got nothin' to lose

When I'm down, you can bring me up
Up-p-p, up-p-p, up-p-p, up-p-p
And when I'm hurt, you know I don't need much
You can use that magic touch
When I'm down, you can bring me up
Up-p-p, up-p-p, up-p-p, up-p-p
And when I'm hurt, you know I don’t need much
You can use that magic touch

You can use that magic touch
You can use that magic touch

I was running all the time, babe, you came and slowed me down
It's me, myself and you now, I'm levitating off the ground
And when you came around, you healed another stitch
I was lost, but now you found me, I can finally make the switch

And I know, yeah, I know
Many would like to be in my shoes
And I know, yeah, I know
With you, I got nothin' to lose

When I'm down, you can bring me up
Up-p-p, up-p-p, up-p-p, up-p-p
And when I'm hurt, you know I don't need much
You can use that magic touch
When I'm down, you can bring me up
Up-p-p, up-p-p, up-p-p, up-p-p
And when I'm hurt, you know I don’t need much
You can use that magic touch

You can use that magic touch
You can use that magic touch"
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,house,2,This Girl (Kungs vs Cookin’ On 3 Burners) [Mixed],Kungs,en,"Take my hand or take over
Take my hand (Ooh) or-or take over
Take my hand (Ooh) or take over
Take my hand or take over

These presents don't really come for free
Your paychecks don't mean that much to me
Just take my hand and hold me tight
You'll never buy my love
You buy me this and you buy me that
To win over, wn me over
You got me wrong and that's a fact
Something that you've got to notice

Will you realize when I'm gone
That I dance to a different song?
Will you rеalize when I'm gone
That I dancе to a different song?
It's a shame, but I've got to go

Take my hand or take over
Take my hand (Ooh) or-or take over
Take my hand (Ooh) or take over
Take my hand or take over"
2tYujK3aoSsRTp8uCvzVFE,Do It Better,Felix Jaehn,house,2,Do It Better,Felix Jaehn,en,"Hello, bye-bye
Don't need you with me tonight
All good, all fine
My heart is all mine
No games, no lies
Put all that shit to the side

The things that I do, boy, you could never
'Cause at the end of the day, I'll do it better
The thing that I got, got it forever
Touching my dreams, I'm in the center
'Cause at the end of the day, I'll do it better

I like the feeling that I feel when I'm next to you
But when I'm sleeping by myself, yeah, I see it through
From start to finish, I know I didn't come to lose
'Causе at the end of the day, I'll do it bеtter

'Cause at the end of the day, I'll do it better
'Cause at the end of the day, I'll do it better
'Cause at the end of the day, I'll do it better

Hello, bye-bye
Don't need you with me tonight
All good, all fine
My heart is all mine
Hello, bye-bye
Don't need you with me tonight
All good, all fine
My heart is all mine

All day, all night
This how I'm spending my time
No tears, no fights
No one to make me cry
Hello, bye-bye
Thank you for showing me why

I like the feeling that I feel when I'm next to you
But when I'm sleeping by myself, yeah, I see it through
From start to finish, I know I didn't come to lose
'Cause at the end of the day, I'll do it better

'Cause at the end of the day, I'll do it better
'Cause at the end of the day, I'll do it better
'Cause at the end of the day, I'll do it better

Hello, bye-bye
Don't need you with me tonight
All good, all fine
My heart is all mine
Hello, bye-bye
Don't need you with me tonight
All good, all fine
My heart is all mine

I'll do it better, I'll do it better, I'll do it better
I'll do it better, I'll do it better, I'll do it better
I'll do I better
I'll do it better, I'll do it better, I'll do it better
I'll do it better, I'll do it better, I'll do it better
'Cause at the end of the day, I'll do it better"
23gk3dYysgp4FmWyZ2tOZF,Live Fast - PUBGM,Alan Walker,house,2,Live Fast (PUBGM),Alan Walker,en,"Live fast for the moment
Keep burning on both ends
I gotta get out 'fore I die, out ’fore I die‚ get out 'fore I die
Blacked out in the morning
Too high‚ never cave in
I gotta get out 'fore I die‚ out ’fore I die, get out 'fore I die

Burning like a candle, both ends dripping spills loose
Ends burn heads‚ burning end bridges
Better use the stairs till your legs hurting
Running for the hills, I'm on their heels, keep their heads turning
Consider it a fair warning
My partners steady moving like it's feds on us‚ uh-uh
Probably 'cause you assuming that its meds on us, uh-uh
Kick big shit I need leg warmers chug water all love
Blood is thicker than the dreads on us (Whoa)
Now I remember that when I'm in my bag
It ain't where you from, it's where you’re at
Where them niggas at?
Time to toe tag, yeah, body bag, yeah
Karate chop the shit in half till they find my match (Fight)
Till they find me laying dead on my back
This could be my last year
Putting up a fight until I collapse
2013 I went wild for night
In 2019 I’m getting out 'fore I die

Live fast for the moment
Keep burning on both ends
I gotta get out ’fore I die, out 'fore I die, get out 'fore I die
Blacked out in the morning
Too high, never cave in
I gotta get out 'fore I die, out ’fore I die, get out 'fore I die

Oh, I gotta get out 'fore I die
Oh, I gotta get out 'fore I die

When you started from the bottom go top forward, yeah
Name like saliva whole mouth full of it, yeah
Chasing for the clout go all out for it
Till they pull up with the toasters like a house warming, yeah
I just need my piece please, like a Reese's butter cup
Is you a punk or a power puff, huh? Toughen up
Bunk my species time to feces
Then repeat rock my CC Chanel
Just popped a CC now I'm up
When it's time for me
Show me empathy
When it ends for me
Would you fend for me?
When it's time for me
Show me empathy
When it ends for me
Would you fend for me?

Live fast for the moment
Keep burning on both ends
I gotta get out 'fore I die, out 'fore I die, get out 'fore I die
Blacked out in the morning
Too high, never cave in
I gotta get out 'fore I die, out 'fore I die, get out 'fore I die

It ain't where you from, it's where you at
Oh, I gotta get out 'fore I die"
4255amV4enzl28KAn16rUO,Are You With Me,Lost Frequencies,house,2,Are You With Me,Lost Frequencies,en,"I wanna dance by water 'neath the Mexican sky
Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me, are you with me?
I wanna dance by water 'neath the Mexican sky
Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me, are you with me?

Are you with me?
Are you with me?

Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me, are you with me?

I wanna dance by water 'neath the Mexican sky
Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me?, are you with me?

Are you with me?

I wanna dance by water 'neath the Mexican sky
Drink some Margaritas by a string of blue lights
Listen to the Mariachi play at midnight
Are you with me, are you with me?
Are you with me?"
4xMbBESczlHPUO8QeYi56p,My Heart Goes (La Di Da) (feat. Topic),Becky Hill,house,2,My Heart Goes (La Di Da)(Topic VIP Remix),Becky Hill,en,"La di da, da di da
La di da, da di da
La di da, da di da

I won't waste your high, don't waste mine, mine
If you want my trust then take your time, your time

Late in the evening, I want ya
I do what I got to, to feel you with me
I already told you to hold me
Already told ya

My heart goes
La di da, da di da
La di da, da di da
La di da, da di da
My heart goes
La di da, da di da
La di da, da di da
La di da, da di da
My heart goes

Ooh-ooh-ooh-ooh-ooh-ooh-ooh
I'm deep in your love, deep in your love, ooh-ooh
Ooh-ooh-ooh-ooh-ooh-ooh-ooh
I'm deep in your love, deep in your love, ooh-ooh

Rules are made for breaking come and play, come and play
Patience is a virtue so they say, they say

Late in the evening, I want ya
I do what I got to, to feel you with me
I already told you to hold me
Already told ya

My heart goes
La di da, da di da
La di da, da di da
La di da, da di da
My heart goes
La di da, da di da
La di da, da di da
La di da, da di da
My heart goes

Ooh-ooh-ooh-ooh-ooh-ooh-ooh
I'm deep in your love, deep in your love, ooh-ooh
Ooh-ooh-ooh-ooh-ooh-ooh-ooh
I'm deep in your love, deep in your love, ooh-ooh

My heart goes
La di da, da di da
La di da, da di da (I'm deep in your love)
La di da, da di da (I'm deep in your love)
My heart goes (Ooh-ooh-ooh-ooh-ooh-ooh-ooh)
La di da, da di da
La di da, da di da (I'm deep in your love)
La di da, da di da (I'm deep in your love)
My heart goes"
1c1sdxrYLIiuJOlE7PPttb,Love Me Now (feat. Zoe Wees),Kygo,house,2,Love Me Now,Kygo,en,"(Love me now)
(Love me now, love me now, love me now, oh)
(Love me now)

Only twenty-four hours in a day
Twenty-four hours, can't escape
In my head, livin' there, it can be a real dark place
I got this grey cloud over my head
Breakin' down here in my bed
And I'm runnin' 'round, 'round and 'round, just to go nowhere

Deep under the surface
I'm smiling but I'm hurting
No one else can bring a smile back to my face

Who's gonna break these walls
Tell me I'm bеautiful?
Who's gonna love me now
Oh, when thе lights go out?
Who's gonna pick me up
When I feel like I'm not enough?
Who's gonna love me now
Oh, when the lights go out?

Love me now
Love me now
Oh, when the lights go out
Who's gonna love me now
Who's gonna love me now, love me now, love me now, oh
Who's gonna love me now
Oh, when the lights go out?

Who's gonna love me now
Love me now, love me now, love me now, oh
Who's gonna love me now
Oh, when the lights go out?
Who's gonna love me now
Who's gonna love me now, love me now, love me now, oh
Who's gonna love me now
Oh, when the lights go out?

There's only so many feelings I can hide
So many tears to cry
Tryna be somebody to everybody all the time
Only got so much energy
Energy left in me
And I'm runnin' 'round, 'round and 'round, just to go nowhere

Deep under the surface
I'm smiling but I'm hurting
No one else can bring a smile back to my face (Yeah)

Who's gonna break these walls
Tell me I'm beautiful?
Who's gonna love me now
Oh, when the lights go out?
Who's gonna pick me up
When I feel like I'm not enough?
Who's gonna love me now
Oh, when the lights go out?

Love me now, love me now (Ooh)
Love me now, love me now (Ooh)
Love me now, love me now (Who's gonna love me now)
Love me now, love me now, love me now, oh (Oh, when the lights go out?)
Love me now, love me now (Ooh)
Love me now, love me now (Ooh)
Who's gonna love me now
Oh, when the lights go out?

Who's gonna love me now
Love me now, love me now, love me now
Who's gonna love me now
Oh, when the lights go out?
Who's gonna love me now
Who's gonna love me now, love me now, love me now, oh
Who's gonna love me now
Oh, when the lights go out?

Who's gonna love me now
Who's gonna love me now, love me now, love me now, oh
Love me now
Oh, when the lights go out?"
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,Travis Scott,house,2,goosebumps [NGHTMRE Remix] [Mixed],Travis Scott,en,"I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
When you're not around (Straight up)
When you throw that to the side, yeah (It's lit)
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah
Whеn you're not around (Straight up)
When you throw that to the sidе, yeah (It's lit)

I get those goosebumps every time
I get those goosebumps every time
I get those goosebumps every time"
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Majestic,house,2,Rasputin,Majestic,en,"There lived a certain man, in Russia long ago
He was big and strong, in his eyes a flaming glow
Most people looked at him with terror and with fear
But to Moscow chicks he was such a lovely dear
He could preach the Bible like a preacher
Full of ecstasy and fire
But he also was the kind of teacher
Women would desire

Ra, Ra, Rasputin
Lover of the Russian Queen
There was a cat that really was gone
Ra, Ra, Rasputin
Russia's greatest love machine
It was a shame how hе carried on

A certain man, in Russia long ago
He was big and strong, in his еyes a flaming glow
Most people looked at him with terror and with fear
But to Moscow chicks he was such a lovely dear
He could preach the Bible like a preacher
Full of ecstasy and fire
But he also was the kind of teacher
Women would desire

Ra, Ra, Rasputin
Lover of the Russian Queen
There was a cat that really was gone
Ra, Ra, Rasputin
Russia's greatest love machine
It was a shame how he carried on"
